OBJECTID,access_id,station_id,access_point_name,location_type,x,y
288,"geom:37.50788,-122.25993",san_carlos,San Carlos,2,-122.25993,37.50788
289,"geom:37.50756,-122.25956",san_carlos,San Carlos,2,-122.25956,37.50756
290,"geom:37.50743,-122.25971",san_carlos,San Carlos,2,-122.25971,37.50743
291,"geom:37.50749,-122.25996",san_carlos,San Carlos,2,-122.25996,37.50749
292,"geom:37.52050,-122.27541",belmont,Belmont,2,-122.27541,37.5205
293,"geom:37.52132,-122.27640",belmont,Belmont,2,-122.2764,37.52132
294,"geom:37.52084,-122.27583",belmont,Belmont,2,-122.27583,37.52084
295,"geom:37.52131,-122.27625",belmont,Belmont,2,-122.27625,37.52131
296,"geom:37.52159,-122.27619",belmont,Belmont,2,-122.27619,37.52159
297,"geom:37.52129,-122.27636",belmont,Belmont,2,-122.27636,37.52129
298,"geom:37.52123,-122.27644",belmont,Belmont,2,-122.27644,37.52123
299,"geom:37.54249,-122.30166",hillsdale,Hillsdale,2,-122.30166,37.54249
300,"geom:37.54233,-122.30151",hillsdale,Hillsdale,2,-122.30151,37.54233
301,"geom:37.54100,-122.30044",hillsdale,Hillsdale,2,-122.30044,37.541
302,"geom:37.54120,-122.30061",hillsdale,Hillsdale,2,-122.30061,37.5412
303,"geom:37.54121,-122.30058",hillsdale,Hillsdale,2,-122.30058,37.54121
304,"geom:37.54102,-122.30041",hillsdale,Hillsdale,2,-122.30041,37.54102
305,"geom:37.55292,-122.30933",hayward_park,Hayward Park,2,-122.30933,37.55292
306,"geom:37.55311,-122.30943",hayward_park,Hayward Park,2,-122.30943,37.55311
307,"geom:37.55403,-122.30985",hayward_park,Hayward Park,2,-122.30985,37.55403
308,"geom:37.55397,-122.31008",hayward_park,Hayward Park,2,-122.31008,37.55397
309,"geom:37.55291,-122.30959",hayward_park,Hayward Park,2,-122.30959,37.55291
310,"geom:37.55230,-122.30928",hayward_park,Hayward Park,2,-122.30928,37.5523
311,"geom:37.55235,-122.30909",hayward_park,Hayward Park,2,-122.30909,37.55235
312,"geom:37.56772,-122.32332",san_mateo,San Mateo,2,-122.32332,37.56772
313,"geom:37.56823,-122.32392",san_mateo,San Mateo,2,-122.32392,37.56823
314,"geom:37.56807,-122.32417",san_mateo,San Mateo,2,-122.32417,37.56807
315,"geom:37.56778,-122.32373",san_mateo,San Mateo,2,-122.32373,37.56778
316,"geom:37.56888,-122.32491",san_mateo,San Mateo,2,-122.32491,37.56888
317,"geom:37.56821,-122.32412",san_mateo,San Mateo,2,-122.32412,37.56821
318,"geom:37.56836,-122.32427",san_mateo,San Mateo,2,-122.32427,37.56836
319,"geom:37.56762,-122.32344",san_mateo,San Mateo,2,-122.32344,37.56762
320,"geom:37.57981,-122.34501",burlingame,Burlingame,2,-122.34501,37.57981
321,"geom:37.57990,-122.34467",burlingame,Burlingame,2,-122.34467,37.5799
322,"geom:37.57987,-122.34451",burlingame,Burlingame,2,-122.34451,37.57987
323,"geom:37.57934,-122.34323",burlingame,Burlingame,2,-122.34323,37.57934
324,"geom:37.58025,-122.34501",burlingame,Burlingame,2,-122.34501,37.58025
325,"geom:37.58016,-122.34478",burlingame,Burlingame,2,-122.34478,37.58016
326,"geom:37.58037,-122.34519",burlingame,Burlingame,2,-122.34519,37.58037
327,"geom:37.57946,-122.34315",burlingame,Burlingame,2,-122.34315,37.57946
328,"geom:37.79033,-122.39496",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39496,37.79033
329,"geom:37.79040,-122.39505",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39505,37.7904
330,"geom:37.79064,-122.39534",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39534,37.79064
331,"geom:37.79059,-122.39528",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39528,37.79059
332,"geom:37.79011,-122.39601",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39601,37.79011
333,"geom:37.78976,-122.39564",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39564,37.78976
334,"geom:37.78976,-122.39579",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39579,37.78976
335,"geom:37.78987,-122.39593",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39593,37.78987
336,"geom:37.78997,-122.39605",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39605,37.78997
337,"geom:37.78995,-122.39624",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39624,37.78995
338,"geom:37.78985,-122.39595",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39595,37.78985
339,"geom:37.78995,-122.39607",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39607,37.78995
340,"geom:37.78974,-122.39580",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.3958,37.78974
341,"geom:37.78963,-122.39585",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39585,37.78963
342,"geom:37.78939,-122.39694",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39694,37.78939
343,"geom:37.78909,-122.39655",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39655,37.78909
344,"geom:37.78927,-122.39690",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.3969,37.78927
345,"geom:37.78903,-122.39661",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39661,37.78903
346,"geom:37.78926,-122.39695",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39695,37.78926
347,"geom:37.78900,-122.39664",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39664,37.789
348,"geom:37.78925,-122.39711",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39711,37.78925
349,"geom:37.78893,-122.39672",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39672,37.78893
350,"geom:37.78890,-122.39753",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39753,37.7889
351,"geom:37.78859,-122.39715",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39715,37.78859
352,"geom:37.78858,-122.39796",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39796,37.78858
353,"geom:37.78840,-122.39739",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39739,37.7884
354,"geom:37.78810,-122.39856",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39856,37.7881
355,"geom:37.78778,-122.39818",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39818,37.78778
356,"geom:37.78824,-122.39757",mtc:salesforce-transit-center,Salesforce Transit Center,2,-122.39757,37.78824
357,"geom:37.63018,-122.41134",san_bruno,San Bruno Caltrain Station,2,-122.41134,37.63018
358,"geom:37.63010,-122.41156",san_bruno,San Bruno Caltrain Station,2,-122.41156,37.6301
359,"geom:37.60027,-122.38736",mtc:millbrae-bart,Millbrae BART,2,-122.38736,37.60027
360,"geom:37.60039,-122.38652",mtc:millbrae-bart,Millbrae BART,2,-122.38652,37.60039
361,"geom:37.44292,-122.16370",mtc:palo-alto-station,Palo Alto Station,2,-122.1637,37.44292
362,"geom:37.44298,-122.16380",mtc:palo-alto-station,Palo Alto Station,2,-122.1638,37.44298
363,"geom:37.42915,-122.14192",california_ave,California Avenue,2,-122.14192,37.42915
364,"geom:37.40674,-122.10602",san_antonio,San Antonio,2,-122.10602,37.40674
365,"geom:37.40660,-122.10618",san_antonio,San Antonio,2,-122.10618,37.4066
366,"geom:37.37900,-122.03214",sunnyvale,Sunnyvale,2,-122.03214,37.379
367,"geom:37.39457,-122.07654",mtc:mountain-view-station,Mountain View Station,2,-122.07654,37.39457
368,"geom:37.42824,-122.14036",california_ave,California Avenue,2,-122.14036,37.42824
369,"geom:37.44262,-122.16365",mtc:palo-alto-station,Palo Alto Station,2,-122.16365,37.44262
370,"geom:37.48521,-122.23064",redwood_city,Redwood City,2,-122.23064,37.48521
371,"geom:37.48635,-122.23219",redwood_city,Redwood City,2,-122.23219,37.48635
372,"geom:37.48570,-122.23160",redwood_city,Redwood City,2,-122.2316,37.4857
373,"geom:37.55250,-122.30914",hayward_park,Hayward Park,2,-122.30914,37.5525
374,"geom:37.59951,-122.38661",mtc:millbrae-bart,Millbrae BART,2,-122.38661,37.59951
375,"geom:37.59910,-122.38619",mtc:millbrae-bart,Millbrae BART,2,-122.38619,37.5991
376,"geom:37.62919,-122.41116",san_bruno,San Bruno Caltrain Station,2,-122.41116,37.62919
377,"geom:37.62950,-122.41098",san_bruno,San Bruno Caltrain Station,2,-122.41098,37.6295
378,"geom:37.62919,-122.41079",san_bruno,San Bruno Caltrain Station,2,-122.41079,37.62919
379,"geom:37.63147,-122.41213",san_bruno,San Bruno Caltrain Station,2,-122.41213,37.63147
380,"geom:37.63143,-122.41229",san_bruno,San Bruno Caltrain Station,2,-122.41229,37.63143
381,"geom:37.62874,-122.41114",san_bruno,San Bruno Caltrain Station,2,-122.41114,37.62874
382,"geom:37.62872,-122.41049",san_bruno,San Bruno Caltrain Station,2,-122.41049,37.62872
383,"geom:37.65442,-122.40648",south_sf,South San Francisco Caltrain Station,2,-122.40648,37.65442
384,"geom:37.35387,-121.93650",Future_BART_Station_SantaClara,Santa Clara Caltrain,2,-121.9365,37.35387
385,"geom:37.80279,-122.27149",mtc:12th-broadway,City Center NB,2,-122.27149,37.80279
386,"geom:37.72802,-122.15825",mtc:san-leandro-civic-center,San Leandro Civic Center NB,2,-122.15825,37.72802
387,"geom:37.72817,-122.15835",mtc:san-leandro-civic-center,San Leandro Civic Center NB,2,-122.15835,37.72817
388,"geom:37.72842,-122.15880",mtc:san-leandro-civic-center,San Leandro Civic Center SB,2,-122.1588,37.72842
389,"geom:37.72856,-122.15890",mtc:san-leandro-civic-center,San Leandro Civic Center SB,2,-122.1589,37.72856
390,"geom:37.73140,-122.16075",mtc:e14th-georgia-way,Georgia Way NB,2,-122.16075,37.7314
391,"geom:37.73155,-122.16086",mtc:e14th-georgia-way,Georgia Way NB,2,-122.16086,37.73155
392,"geom:37.73218,-122.16159",mtc:e14th-georgia-way,Georgia Way SB,2,-122.16159,37.73218
393,"geom:37.73204,-122.16149",mtc:e14th-georgia-way,Georgia Way SB,2,-122.16149,37.73204
394,"geom:37.73554,-122.16393",mtc:e14th-durant,Durant Avenue,2,-122.16393,37.73554
395,"geom:37.73583,-122.16415",mtc:e14th-durant,Durant Avenue,2,-122.16415,37.73583
396,"geom:37.74055,-122.16767",mtc:international-103rd,103rd Avenue,2,-122.16767,37.74055
397,"geom:37.74355,-122.16993",mtc:international-98th,98th Avenue,2,-122.16993,37.74355
398,"geom:37.74587,-122.17164",mtc:international-95th,95th Avenue,2,-122.17164,37.74587
399,"geom:37.74953,-122.17435",mtc:international-90th,90th Avenue,2,-122.17435,37.74953
400,"geom:37.75247,-122.17652",mtc:international-86th,86th Avenue,2,-122.17652,37.75247
401,"geom:37.75565,-122.17961",mtc:international-82nd,82nd Avenue,2,-122.17961,37.75565
402,"geom:37.75797,-122.18450",mtc:international-77th,77th Avenue,2,-122.1845,37.75797
403,"geom:37.75976,-122.18827",mtc:international-73rd,73rd Avenue,2,-122.18827,37.75976
404,"geom:37.76142,-122.19174",mtc:international-67th,67th Avenue,2,-122.19174,37.76142
405,"geom:37.76338,-122.19592",mtc:international-63rd,63rd Avenue,2,-122.19592,37.76338
406,"geom:37.72183,-122.16036",902409,San Leandro BART,2,-122.16036,37.72183
407,"geom:37.72181,-122.16040",902409,San Leandro BART,2,-122.1604,37.72181
408,"geom:37.72539,-122.15754",mtc:downtown-san-leandro,Downtown San Leandro NB,2,-122.15754,37.72539
409,"geom:37.72531,-122.15773",mtc:downtown-san-leandro,Downtown San Leandro NB,2,-122.15773,37.72531
410,"geom:37.72544,-122.15796",mtc:downtown-san-leandro,Downtown San Leandro SB,2,-122.15796,37.72544
411,"geom:37.72551,-122.15778",mtc:downtown-san-leandro,Downtown San Leandro SB,2,-122.15778,37.72551
412,"geom:37.76554,-122.20042",mtc:international-seminary,Seminary,2,-122.20042,37.76554
413,"geom:37.76796,-122.20558",mtc:international-54th,54th Avenue,2,-122.20558,37.76796
414,"geom:37.76951,-122.20890",mtc:international-48th,48th Avenue,2,-122.2089,37.76951
415,"geom:37.77150,-122.21307",mtc:international-high,High Street,2,-122.21307,37.7715
416,"geom:37.77439,-122.21914",mtc:international-39th,39th Avenue,2,-122.21914,37.77439
417,"geom:37.77658,-122.22369",mtc:international-fruitvale,Fruitvale,2,-122.22369,37.77658
418,"geom:37.77822,-122.22712",mtc:international-31st,31st  Avenue,2,-122.22712,37.77822
419,"geom:37.77992,-122.23012",mtc:international-28th,28th Avenue,2,-122.23012,37.77992
420,"geom:37.78270,-122.23477",mtc:international-24th,24th Avenue,2,-122.23477,37.7827
421,"geom:37.78576,-122.23988",mtc:international-20th,20th Avenue,2,-122.23988,37.78576
422,"geom:37.78932,-122.24580",mtc:international-14th,14th Avenue NB,2,-122.2458,37.78932
423,"geom:37.78924,-122.24561",mtc:international-14th,14th Avenue NB,2,-122.24561,37.78924
424,"geom:37.79199,-122.24950",mtc:international-10th,10th Avenue NB,2,-122.2495,37.79199
425,"geom:37.79186,-122.24936",mtc:international-10th,10th Avenue NB,2,-122.24936,37.79186
426,"geom:37.79602,-122.25406",mtc:international-5th,5th Avenue NB,2,-122.25406,37.79602
427,"geom:37.79590,-122.25392",mtc:international-5th,5th Avenue NB,2,-122.25392,37.7959
428,"geom:37.79785,-122.25613",mtc:international-2nd,2nd Avenue NB,2,-122.25613,37.79785
429,"geom:37.79773,-122.25599",mtc:international-2nd,2nd Avenue NB,2,-122.25599,37.79773
430,"geom:37.79707,-122.25724",mtc:12th-2nd,2nd Avenue SB,2,-122.25724,37.79707
431,"geom:37.79695,-122.25709",mtc:12th-2nd,2nd Avenue SB,2,-122.25709,37.79695
432,"geom:37.79368,-122.25334",mtc:12th-5th,5th Avenue SB,2,-122.25334,37.79368
433,"geom:37.79380,-122.25348",mtc:12th-5th,5th Avenue SB,2,-122.25348,37.7938
434,"geom:37.79038,-122.24964",mtc:12th-10th,10th Avenue SB,2,-122.24964,37.79038
435,"geom:37.79051,-122.24978",mtc:12th-10th,10th Avenue SB,2,-122.24978,37.79051
436,"geom:37.78881,-122.24641",mtc:14th-12th,14th Avenue SB,2,-122.24641,37.78881
437,"geom:37.78866,-122.24649",mtc:14th-12th,14th Avenue SB,2,-122.24649,37.78866
438,"geom:37.80012,-122.26468",mtc:12th-Madison,Madison NB,2,-122.26468,37.80012
439,"geom:37.80004,-122.26450",mtc:12th-Madison,Madison NB,2,-122.2645,37.80004
440,"geom:37.79947,-122.26562",mtc:11th-madison,Madison SB,2,-122.26562,37.79947
441,"geom:37.80043,-122.26798",mtc:11th-harrison,Harrison SB,2,-122.26798,37.80043
442,"geom:37.80050,-122.26816",mtc:11th-harrison,Harrison SB,2,-122.26816,37.8005
443,"geom:37.80196,-122.26938",mtc:12th-harrison,Harrison NB,2,-122.26938,37.80196
444,"geom:37.80189,-122.26919",mtc:12th-harrison,Harrison NB,2,-122.26919,37.80189
445,"geom:37.80193,-122.27181",mtc:11th-broadway,City Center SB,2,-122.27181,37.80193
446,"geom:37.80201,-122.27200",mtc:11th-broadway,City Center SB,2,-122.272,37.80201
447,"geom:37.80272,-122.27130",mtc:12th-broadway,City Center NB,2,-122.2713,37.80272
448,"geom:37.80420,-122.27145",mtc:broadway-14th,14th Street SB,2,-122.27145,37.8042
449,"geom:37.80405,-122.27154",mtc:broadway-14th,14th Street SB,2,-122.27154,37.80405
450,"geom:37.80462,-122.27091",mtc:broadway-14th,14th Street NB,2,-122.27091,37.80462
451,"geom:37.80447,-122.27100",mtc:broadway-14th,14th Street NB,2,-122.271,37.80447
452,"geom:37.80721,-122.26929",mtc:19th-st-oakland-bart,Uptown Oakland NB,2,-122.26929,37.80721
453,"geom:37.80708,-122.26937",mtc:19th-st-oakland-bart,Uptown Oakland NB,2,-122.26937,37.80708
454,"geom:37.80868,-122.26860",mtc:19th-st-oakland-bart,Uptown Oakland SB,2,-122.2686,37.80868
455,"geom:37.80853,-122.26870",mtc:19th-st-oakland-bart,Uptown Oakland SB,2,-122.2687,37.80853
456,64808,PS_LICK,Lick Mill Station,2,-121.96182,37.40835
457,65237,PS_CROP,Cropley Station,2,-121.88192,37.40318
458,64809,PS_GRAM,Great America Station,2,-121.97508,37.40343
459,65857,mtc:alum-rock-king,Alum Rock & King,2,-121.85576,37.35275
460,65859,mtc:alum-rock-jackson,Alum Rock & Jackson,2,-121.84371,37.35846
461,64765,PS_BONA,Bonaventura Station,2,-121.9292,37.38784
462,65024,PS_MOFF,Moffett Park Station,2,-122.03333,37.4025
463,64739,PS_BLSM,Blossom Hill Station,2,-121.84067,37.25257
464,64771,PS_JAPN,Japantown/Ayer Station,2,-121.89787,37.34595
465,65378,PS_HAML,Hamilton Station,2,-121.9358,37.294
466,64793,PS_CRSS,Crossman Station,2,-122.01111,37.40877
467,64798,PS_GRAM,Great America Station,2,-121.97508,37.40337
468,65250,PS_GRML,Great Mall Station,2,-121.90236,37.41448
469,65235,PS_GRML,Great Mall Station,2,-121.90113,37.41418
470,65238,PS_HOST,Hostetter Station,2,-121.86953,37.39509
471,65244,PS_MKEE,Mckee Station,2,-121.84483,37.372
472,65858,mtc:alum-rock-jackson,Alum Rock & Jackson,2,-121.84329,37.35855
473,65236,mtc:great-mall-milpitas-bart,Milpitas Station,2,-121.8911,37.40973
474,64780,PS_CPTL,Capitol Station,2,-121.86303,37.27425
475,65379,PS_CMBL,Campbell Station,2,-121.94301,37.28605
476,65375,PS_RACE,Race Station,2,-121.91031,37.31767
477,65384,PS_BASC,Bascom Station,2,-121.93044,37.29946
478,65383,PS_FRTD,Fruitdale Station,2,-121.91844,37.30997
479,65249,mtc:great-mall-milpitas-bart,Milpitas Station,2,-121.89173,37.4091
480,"geom:37.29387,-121.93577",PS_HAML,Hamilton Station,2,-121.93577,37.29387
481,"geom:37.28545,-121.94349",PS_CMBL,Campbell Station,2,-121.94349,37.28545
482,64782,PS_BLSM,Blossom Hill Station,2,-121.84232,37.2534
483,64750,PS_JAPN,Japantown/Ayer Station,2,-121.89692,37.34467
484,64821,mtc:mountain-view-station,Mountain View Station,2,-122.07776,37.39534
485,65388,PS_SFND,San Fernando Station,2,-121.89904,37.33005
486,"geom:37.41436,-121.90217",PS_GRML,Great Mall Station,2,-121.90217,37.41436
487,"geom:37.41419,-121.90100",PS_GRML,Great Mall Station,2,-121.901,37.41419
488,65856,mtc:alum-rock-king,Alum Rock & King,2,-121.85535,37.35287
489,65381,mtc:san-jose-diridon-station,Diridon Station,2,-121.9036,37.32811
490,64803,PS_ALDR,Alder Station,2,-121.91704,37.41368
491,65243,PS_ALUM,Alum Rock Station,2,-121.83203,37.35802
492,65377,PS_BASC,Bascom Station,2,-121.9302,37.29931
493,64806,PS_BAYP,Baypointe Station,2,-121.94143,37.41095
494,65246,PS_BRRS,Berryessa Station,2,-121.86244,37.38846
495,64781,PS_BRNM,Branham Station,2,-121.85919,37.26642
496,New_VTA_Eastridge_LRT_Station,PS_ERTC,New_VTA_Eastridge_LRT_Station,2,-121.81111,37.32819
497,64756,PS_BONA,Bonaventura Station,2,-121.92936,37.38824
498,"geom:37.32900,-121.81171",PS_ERTC,New_VTA_Eastridge_LRT_Station,2,-121.81171,37.329
499,64760,PS_BAYP,Baypointe Station,2,-121.94138,37.41088
500,65239,PS_BRRS,Berryessa Station,2,-121.86215,37.38802
501,64790,PS_NASA,Bayshore Nasa Station,2,-122.05014,37.40474
502,64785,PS_TRSA,Santa Teresa Station,2,-121.78911,37.23676
503,64774,mtc:san-antonio-wb,San Antonio Station,2,-121.88771,37.33421
504,"geom:37.31708,-121.91083",PS_RACE,Race Station,2,-121.91083,37.31708
505,"geom:37.25256,-121.84058",PS_BLSM,Blossom Hill Station,2,-121.84058,37.25256
506,64776,PS_CDMS,Children's Discovery Museum Station,2,-121.89372,37.32778
507,64816,PS_LOCK,Lockheed Martin Station,2,-122.02716,37.40931
508,65023,PS_MOFF,Moffett Park Station,2,-122.03451,37.40244
509,64753,PS_METR,Metro/Airport Station,2,-121.91552,37.3697
510,"geom:37.40430,-122.04906",PS_NASA,Bayshore Nasa Station,2,-122.04906,37.4043
511,65386,PS_CMBL,Campbell Station,2,-121.94332,37.28536
512,65380,PS_WINC,Winchester Station,2,-121.94843,37.27913
513,"geom:37.40248,-122.03382",PS_MOFF,Moffett Park Station,2,-122.03382,37.40248
514,64733,PS_OHLO,Ohlone-Chynoweth Station,2,-121.8598,37.25813
515,65245,PS_PENC,Penitencia Creek Station,2,-121.85531,37.38189
516,64811,PS_REAM,Reamwood Station,2,-121.98867,37.4036
517,64796,PS_REAM,Reamwood Station,2,-121.98839,37.40349
518,64747,mtc:san-antonio-eb,San Antonio Station,2,-121.88812,37.3329
519,64815,PS_BORR,Borregas Station,2,-122.01824,37.41175
520,64792,PS_BORR,Borregas Station,2,-122.0178,37.41156
521,"geom:37.29985,-121.92965",PS_BASC,Bascom Station,2,-121.92965,37.29985
522,"geom:37.33039,-121.89799",PS_SFND,San Fernando Station,2,-121.89799,37.33039
523,64772,mtc:saint-james-wb,Saint James Station,2,-121.89075,37.33828
524,64731,PS_OHLO,Ohlone-Chynoweth Station,2,-121.86018,37.25727
525,64818,PS_MIDD,Middlefield Station,2,-122.05194,37.39615
526,64789,PS_MIDD,Middlefield Station,2,-122.05231,37.39514
527,64763,PS_ROAK,River Oaks Station,2,-121.93941,37.4018
528,"geom:37.33950,-121.89165",mtc:saint-james-wb,Saint James Station,2,-121.89165,37.3395
529,64791,PS_LOCK,Lockheed Martin Station,2,-122.02686,37.41021
530,"geom:37.32721,-121.89314",PS_CDMS,Children's Discovery Museum Station,2,-121.89314,37.32721
531,64744,PS_VIRG,Virginia Station,2,-121.89017,37.31999
532,64748,mtc:santa-clara-eb,Santa Clara Station,2,-121.88986,37.33526
533,64773,mtc:santa-clara-wb,Santa Clara Station,2,-121.88944,37.33653
534,64757,PS_ORCH,Orchard Station,2,-121.93442,37.39512
535,64764,PS_ORCH,Orchard Station,2,-121.93427,37.39472
536,64749,mtc:saint-james-eb,Saint James Station,2,-121.89173,37.33778
537,"geom:37.33899,-121.89264",mtc:saint-james-eb,,2,-121.89264,37.33899
538,65389,PS_SFND,San Fernando Station,2,-121.89804,37.33049
539,64807,PS_CHMP,Champion Station,2,-121.95271,37.40949
540,"geom:37.33850,-121.89227",mtc:saint-james-eb,Saint James Station,2,-121.89227,37.3385
541,64800,PS_CHMP,Champion Station,2,-121.95278,37.40941
542,"geom:37.31058,-121.91795",PS_FRTD,Fruitdale Station,2,-121.91795,37.31058
543,65240,PS_PENC,Penitencia Creek Station,2,-121.85511,37.38158
544,64802,PS_CISC,Cisco Station,2,-121.92817,37.41232
545,64768,PS_METR,Metro/Airport Station,2,-121.91537,37.36932
546,64766,PS_COMP,Component Station,2,-121.92524,37.38257
547,"geom:37.25805,-121.85963",PS_OHLO,Ohlone-Chynoweth Station,2,-121.85963,37.25805
548,"geom:37.25734,-121.86036",PS_OHLO,Ohlone-Chynoweth Station,2,-121.86036,37.25734
549,64797,PS_OLDI,Old Ironsides Station,2,-121.97996,37.40332
550,64758,PS_ROAK,River Oaks Station,2,-121.93957,37.4022
551,64770,PS_CIVC,Civic Center Station,2,-121.90192,37.3513
552,"geom:37.33229,-121.88764",mtc:san-antonio-eb,San Antonio Station,2,-121.88764,37.33229
553,65382,PS_RACE,Race Station,2,-121.91013,37.3175
554,"geom:37.33897,-121.89126",mtc:saint-james-wb,,2,-121.89126,37.33897
555,"geom:37.41379,-121.90115",PS_GRML,,2,-121.90115,37.41379
556,"geom:37.32998,-121.89997",PS_SFND,San Fernando Station,2,-121.89997,37.32998
557,"geom:37.33010,-121.89998",PS_SFND,San Fernando Station,2,-121.89998,37.3301
558,64778,PS_TAMN,Tamien Station,2,-121.88412,37.31103
559,64759,PS_TASM,Tasman Station,2,-121.94473,37.40903
560,64795,PS_VIEN,Vienna Station,2,-121.99935,37.40333
561,64819,PS_WHIS,Whisman Station,2,-122.05906,37.39169
562,New_VTA_StoryRd_LRT_Station,New_VTA_StoryRd_LRT_Station,New_VTA_StoryRd_LRT_Station,2,-121.82629,37.35054
563,"geom:37.33606,-121.89046",mtc:santa-clara-eb,Santa Clara Station,2,-121.89046,37.33606
564,"geom:37.41380,-121.90132",PS_GRML,,2,-121.90132,37.4138
565,64755,PS_COMP,Component Station,2,-121.9254,37.38297
566,64746,PS_CONV,Convention Center Station,2,-121.88973,37.33019
567,"geom:37.39226,-122.05815",PS_WHIS,Whisman Station,2,-122.05815,37.39226
568,"geom:37.33341,-121.88712",mtc:san-antonio-wb,San Antonio Station,2,-121.88712,37.33341
569,"geom:37.33019,-121.89851",PS_SFND,San Fernando Station,2,-121.89851,37.33019
570,"geom:37.23585,-121.78954",PS_TRSA,Santa Teresa Station,2,-121.78954,37.23585
571,64783,PS_SNLL,Snell Station,2,-121.83038,37.24699
572,"geom:37.40887,-121.89133",mtc:great-mall-milpitas-bart,Milpitas Station,2,-121.89133,37.40887
573,64769,PS_GISH,Gish Station,2,-121.90957,37.36157
574,"geom:37.29406,-121.93588",PS_HAML,Hamilton Station,2,-121.93588,37.29406
575,"geom:37.40755,-121.96386",PS_LICK,Lick Mill Station,2,-121.96386,37.40755
576,"geom:37.27975,-121.94796",PS_WINC,Winchester Station,2,-121.94796,37.27975
577,64737,PS_CTTL,Cottle Station,2,-121.80371,37.24279
578,64794,PS_FAIR,Fair Oaks Station,2,-122.01018,37.4029
579,64754,PS_KRNA,Karina Station,2,-121.91993,37.37563
580,64767,PS_KRNA,Karina Station,2,-121.91978,37.37523
581,65241,PS_MKEE,Mckee Station,2,-121.8447,37.37171
582,64786,mtc:mountain-view-station,Mountain View Station,2,-122.07665,37.3949
583,64812,PS_VIEN,Vienna Station,2,-121.9998,37.4034
584,"geom:37.32905,-121.90369",mtc:san-jose-diridon-station,Diridon Station,2,-121.90369,37.32905
585,"geom:37.35053,-121.82632",New_VTA_StoryRd_LRT_Station,New_VTA_StoryRd_LRT_Station,2,-121.82632,37.35053
586,"geom:37.35029,-121.82697",New_VTA_StoryRd_LRT_Station,,2,-121.82697,37.35029
587,65248,PS_CROP,Cropley Station,2,-121.88222,37.4035
588,64752,PS_GISH,Gish Station,2,-121.90969,37.3619
589,64799,PS_LICK,Lick Mill Station,2,-121.96382,37.40747
590,"geom:37.35037,-121.82705",New_VTA_StoryRd_LRT_Station,New_VTA_StoryRd_LRT_Station,2,-121.82705,37.35037
591,"geom:37.33571,-121.88883",mtc:santa-clara-wb,Santa Clara Station,2,-121.88883,37.33571
592,64777,PS_VIRG,Virginia Station,2,-121.89013,37.31982
593,64743,PS_TAMN,Tamien Station,2,-121.88496,37.31211
594,"geom:37.31110,-121.88417",PS_TAMN,Tamien Station,2,-121.88417,37.3111
595,64742,PS_CURT,Curtner Station,2,-121.87285,37.2943
596,64779,PS_CURT,Curtner Station,2,-121.87286,37.2943
597,"geom:37.29271,-121.87221",PS_CURT,Curtner Station,2,-121.87221,37.29271
598,64741,PS_CPTL,Capitol Station,2,-121.86318,37.27481
599,"geom:37.27439,-121.86305",PS_CPTL,Capitol Station,2,-121.86305,37.27439
600,64740,PS_BRNM,Branham Station,2,-121.85909,37.26616
601,"geom:37.40232,-122.03452",PS_MOFF,Moffett Park Station,2,-122.03452,37.40232
602,"geom:37.40236,-122.03332",PS_MOFF,Moffett Park Station,2,-122.03332,37.40236
603,"geom:37.40894,-121.89128",mtc:great-mall-milpitas-bart,Milpitas Station,2,-121.89128,37.40894
604,"geom:37.24808,-121.83031",PS_SNLL,Snell Station,2,-121.83031,37.24808
605,"geom:37.24806,-121.83014",PS_SNLL,Snell Station,2,-121.83014,37.24806
